Details for Sum of price - terms: jackets,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Product ID,Product Position,Promotion,Product Category,Seasonal,Sales Volume,brand,url,name,description,price,currency,terms,section,season,material,origin
202384,Aisle,No,clothing,Yes,812,Zara,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html,TEXTURED REVERSIBLE PLAID OVERSHIRT,Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.,39.95,USD,jackets,WOMAN,Spring,Cotton,Spain
217175,Aisle,Yes,clothing,Yes,1261,Zara,https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html,STRETCH 100% LINEN OVERSHIRT BLACK,Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.,41.99,USD,jackets,WOMAN,Spring,Linen,Turkey
202386,End-cap,Yes,clothing,Yes,1392,Zara,https://www.zara.com/us/en/faux-leather-bomber-jacket-p08281667.html,CROPPED OVERSIZED CROPPED JACKET LIMITED EDITION BLACK,V-neck sweater with long sleeves. Side vents at hem.,21.99,USD,jackets,WOMAN,Autumn,Wool,China
202387,Aisle,No,clothing,Yes,1095,Zara,https://www.zara.com/us/en/100-wool-suit-jacket-p05955218.html,DOUBLE STRAP SUEDE SANDALS BURGUNDY,Jacket made of technical fabric with padded interior. High collar with front zip closure and long sleeves with elastic strap cuffs. Front and back contrast embroidered text. Zip pockets at hip. Adjustable elastic strap at hem with side zippers and strap.,24.95,USD,jackets,WOMAN,Summer,Cotton,Cambodia
202388,End-cap,Yes,clothing,Yes,1329,Zara,https://www.zara.com/us/en/basic-100-wool-sweater-p02893106.html,RIBBED ADHERENT STRIPES SNEAKERS STONE,Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,55.99,USD,jackets,WOMAN,Autumn,Cotton,Spain
217174,End-cap,No,clothing,Yes,983,Zara,https://www.zara.com/us/en/hooded-knit-cardigan-p02621407.html,BELTED CROPPED TEXTURED JACKET CHARCOAL,Sneakers. Pieces and topstitching at upper. Lacing with six pairs of eyelets. Contrasting slightly chunky soles.,22.99,USD,jackets,WOMAN,Autumn,Viscose,Turkey
202390,End-cap,Yes,clothing,Yes,1357,Zara,https://www.zara.com/us/en/faux-suede-overshirt-p03715303.html,OVERSIZED TECHNICAL JACKET WITH POCKETS SKY BLUE,High top sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky tonal sole.,24.99,USD,jackets,WOMAN,Autumn,Polyester,Bangladesh
217173,Front of Store,No,clothing,No,846,Zara,https://www.zara.com/us/en/plaid-overshirt-p04054659.html,STRUCTURED OVERSIZED CROPPED JACKET LIMITED EDITION KHAKI,Jacket made of wool blend fabric. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Back vents. Front double breasted button closure.,43.99,USD,jackets,MAN,Winter,Wool,India
217170,End-cap,No,clothing,No,806,Zara,https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html,KNIT SUEDE SNEAKERS,V-neck sweater with long sleeves. Side vents at hem.,69.99,USD,jackets,WOMAN,Autumn,Wool,Vietnam
202393,End-cap,No,clothing,No,969,Zara,https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html,BELTED WOVEN LEATHER SLIDES ECRU,Jacket with lightly padded interior. Contrasting lapel collar. Long sleeves with buttoned cuffs. Washed effect. Double welt pockets at chest and hip. Front zip closure.,29.99,USD,jackets,MAN,Autumn,Viscose,China
202394,Aisle,Yes,clothing,Yes,1699,Zara,https://www.zara.com/us/en/oversized-bomber-jacket-p08281311.html,SATIN SUIT JACKET IVORY,Sandals. Made of leather with a suede finish. Two wide straps at instep with buckles. Insole with anatomical shaped footbed. Welt around upper. Chunky lug soles.,38,USD,jackets,WOMAN,Summer,Silk,Turkey
202395,End-cap,Yes,clothing,No,1570,Zara,https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html,FLEECE OVERSHIRT TAUPE,Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,19.99,USD,jackets,WOMAN,Autumn,Viscose,India
202396,Aisle,No,clothing,Yes,1032,Zara,https://www.zara.com/us/en/technical-jacket-with-pockets-p03286501.html,KNIT METAL BEAD KNIT SWEATER TAUPE,Sweater made with 31% wool. Round neck and long sleeves. Rib trim.,28.99,USD,jackets,WOMAN,Winter,Wool,China
202397,Aisle,Yes,clothing,No,1316,Zara,https://www.zara.com/us/en/pocket-denim-overshirt-p01472403.html,STRETCH RETRO HIGH TOP SNEAKERS BEIGE,Relaxed fit T-shirt with round neck and short sleeves.,32.99,USD,jackets,MAN,Summer,Linen,Spain
202398,End-cap,No,clothing,No,787,Zara,https://www.zara.com/us/en/padded-corduroy-overshirt-p01063400.html,OVERSIZED WOOL BLEND FELT TEXTURE JACKET WHITE,Ribbed sweater with round neck and long sleeves. Ripped hem.,77.99,USD,jackets,MAN,Winter,Wool,Morocco
202399,Front of Store,No,clothing,No,864,Zara,https://www.zara.com/us/en/cotton-blend-bomber-jacket-p06518350.html,FAUX SUEDE BOMBER JACKET BLACK,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Side hidden in-seam pockets. Front button closure.,49.99,USD,jackets,MAN,Autumn,Cotton,Portugal
217167,End-cap,Yes,clothing,No,1422,Zara,https://www.zara.com/us/en/padded-bomber-jacket-p03918400.html,KNIT V-NECK SWEATER OLIVE,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,32.99,USD,jackets,MAN,Winter,Wool Blend,Bangladesh
217166,Aisle,No,clothing,Yes,985,Zara,https://www.zara.com/us/en/ripped-straight-fit-jeans-p03991404.html,SLIM ADHERENT STRIPES SNEAKERS GREY,Boxy fit T-shirt with round neck and short sleeves. Contrasting prints at shoulder and back.,32.99,USD,jackets,MAN,Summer,Linen,China
202402,Aisle,Yes,clothing,Yes,1285,Zara,https://www.zara.com/us/en/padded-denim-jacket-p01538413.html,MULTI-PIECED RETRO SNEAKERS GREY,Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.,16.99,USD,jackets,MAN,Spring,Cotton,India
202403,Front of Store,No,clothing,Yes,729,Zara,https://www.zara.com/us/en/adherent-stripes-sneakers-p12269320.html,CROPPED CABLE KNIT METALLIC SWEATER WHITE,Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.,89.95,USD,jackets,WOMAN,Spring,Cotton,India
217165,End-cap,No,clothing,No,1018,Zara,https://www.zara.com/us/en/acid-wash-denim-jacket-p06688401.html,TEXTURED BOUCLE TEXTURED VEST,Full cut T-shirt with round neck and short sleeves. Front tonal raised text. Washed effect.,44.99,USD,jackets,MAN,Summer,Linen,Cambodia
202405,Front of Store,Yes,clothing,Yes,1244,Zara,https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html,OVERSIZED FAUX SUEDE JACKET GREY,Lapel collar jacket with long sleeves with elastic cuffs. Patch pockets at hip. Elastic hem. Front snap button closure.,48.99,USD,jackets,MAN,Spring,Cotton,Bangladesh
202406,End-cap,No,clothing,No,945,Zara,https://www.zara.com/us/en/pocket-jacket-p06318507.html,SLIM BASIC KNIT SWEATER SKY BLUE,Sandals. Made of leather with a suede finish. Two crossed wide straps at instep. Thick lightweight soles.,74.95,USD,jackets,WOMAN,Summer,Wool Blend,Bangladesh
202407,Front of Store,No,clothing,No,999,Zara,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html,WOOL BLEND TEXTURED JACKET NAVY,Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,42,USD,jackets,WOMAN,Winter,Wool,Turkey
217164,Front of Store,Yes,clothing,Yes,1737,Zara,https://www.zara.com/us/en/faux-leather-puffer-jacket-p08281420.html,STRUCTURED 100% LINEN OVERSHIRT IVORY,Sneakers. Made of leather. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Rounded shape. Chunky sole.,19.95,USD,jackets,WOMAN,Summer,Linen Blend,Bangladesh
217158,Aisle,No,clothing,No,783,Zara,https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html,TEXTURED BOUCLÉ TEXTURED JACKET NAVY,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Central back vent at hem. Front button closure.,79.99,USD,jackets,WOMAN,Autumn,Cotton,Morocco
202410,End-cap,Yes,clothing,Yes,1414,Zara,https://www.zara.com/us/en/technical-padded-jacket-p06518501.html,HIGH-WAIST POCKET DENIM OVERSHIRT BLACK,Round neck long sleeve sweater. Side slit at hem with metal bead appliqués.,62.99,USD,jackets,WOMAN,Autumn,Wool Blend,India
202411,Front of Store,No,clothing,Yes,932,Zara,https://www.zara.com/us/en/embroidered-patch-jacket-p05320345.html,UTILITY TEXTURED JACKET ECRU,Sweater made with 31% wool and 28% alpaca. Round neck and long sleeves.,24.99,USD,jackets,WOMAN,Winter,Wool Blend,Argentina
202412,Front of Store,Yes,clothing,Yes,1647,Zara,https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html,CROPPED PADDED CORDUROY OVERSHIRT OLIVE,Jacket made of cotton denim. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and side pockets at hip. Washed effect. Front zip closure.,17.99,USD,jackets,WOMAN,Winter,Denim,India
202413,Aisle,No,clothing,Yes,920,Zara,https://www.zara.com/us/en/wool-and-cashmere-blend-rib-sweater-p02893054.html,QUILTED WASHED TECHNICAL JACKET GREY,Flared jeans. Patch pockets with flaps at hip. Patch pocket appliqués at legs. Washed effect. Adjustable hem with zippers. Front zipper and crossover button closure.,19.99,USD,jackets,WOMAN,Autumn,Cotton,Cambodia
202414,Aisle,No,clothing,No,931,Zara,https://www.zara.com/us/en/viscose-blend-knit-t-shirt-p00693401.html,KNIT FLARED FIT CARGO JEANS STONE,Round neck long sleeve sweater. Side slit at hem with metal bead appliqués.,22.99,USD,jackets,MAN,Winter,Wool,Turkey
217157,Aisle,Yes,clothing,Yes,1780,Zara,https://www.zara.com/us/en/faux-suede-bomber-jacket-p06318600.html,RELAXED ZIPPERED JACKET BURGUNDY,Jacket made of denim fabric with padded interior. Rib elastic collar and long sleeves. Welt pockets at hip and interior pocket. Elastic hem. All-over contrasting topstitching details. Front zip closure.,25.99,USD,jackets,WOMAN,Winter,Cotton,China
202416,Aisle,No,clothing,Yes,888,Zara,https://www.zara.com/us/en/wool-blend-jacket-p05854654.html,SATIN PADDED BOMBER JACKET,Short sweater with round neck and long sleeves.,17.99,USD,jackets,WOMAN,Winter,Wool Blend,India
217156,End-cap,Yes,clothing,Yes,1370,Zara,https://www.zara.com/us/en/overshirt-with-contrasting-topstitching-p06917325.html,TAILORED 100% LINEN OVERSHIRT SKY BLUE,Cropped jacket made with wool blend fabric. High collar and long sleeves with elastic cuffs. Front patch pockets with flaps. Elastic hem. Front snap button closure.,18.99,USD,jackets,MAN,Summer,Cotton,Turkey
202418,End-cap,Yes,clothing,Yes,1355,Zara,https://www.zara.com/us/en/multipiece-sneakers-p12215320.html,STRAP SANDALS ECRU,Sneakers. Monochromatic. Upper in a combination of pieces. Closure with three adhesive straps. Slightly chunky sole.,83.95,USD,jackets,WOMAN,Summer,Cotton,China
217155,End-cap,No,clothing,No,870,Zara,https://www.zara.com/us/en/boucle-textured-jacket-p08491402.html,DOUBLE-BREASTED LONGLINE QUILTED JACKET BURGUNDY,Regular fit overshirt with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Front button closure.,25.95,USD,jackets,WOMAN,Autumn,Cotton,Bangladesh
202420,Aisle,No,clothing,Yes,880,Zara,https://www.zara.com/us/en/suede-laceless-sneakers-p12221320.html,EMBROIDERED CONTRAST JACQUARD JACKET GREY,Jacket made of technical fabric. Lapel collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Washed effect. Elasticized trim. Front zip hidden by a snap button flap.,22.99,USD,jackets,WOMAN,Autumn,Wool Blend,India
202421,Aisle,No,clothing,Yes,829,Zara,https://www.zara.com/us/en/leather-jacket-p05479400.html,STRETCH PADDED DENIM JACKET TAUPE,Running shoes. Upper in a combination of pieces and finishes. Front zip closure. Back pull tab for ease. Chunky soles with irregular design.,59.99,USD,jackets,WOMAN,Autumn,Denim,Portugal
217153,End-cap,No,clothing,Yes,875,Zara,https://www.zara.com/us/en/fleece-bomber-jacket-p08281405.html,PLEATED JEWEL KNIT SWEATER SKY BLUE,Lapel collar jacket with long sleeves with elastic cuffs. Patch pockets at hip. Elastic hem. Front snap button closure.,35.95,USD,jackets,WOMAN,Autumn,Wool,Turkey
217151,End-cap,No,clothing,No,878,Zara,https://www.zara.com/us/en/strap-sandals-p12765320.html,EMBROIDERED PATCH JACKET,Wool and silk blend sweater. Asymmetric neckline and long sleeves.,53.95,USD,jackets,MAN,Winter,Wool,China
217150,Aisle,No,clothing,No,826,Zara,https://www.zara.com/us/en/suede-running-sneakers-p12320320.html,PAINT PRINT OVERSHIRT #3,Sweater made with 63% alpaca. Round neck and long sleeves.,29.95,USD,jackets,WOMAN,Autumn,Polyester,Morocco
202425,Front of Store,No,clothing,No,948,Zara,https://www.zara.com/us/en/wool-blend-suit-jacket-p04156504.html,TEXTURED BASIC 100% WOOL SWEATER NAVY,Jacket with lightly padded interior. Rib collar and long sleeves. Flap pockets at waist. Rib trim. Front asymmetric zip closure.,19.99,USD,jackets,WOMAN,Autumn,Wool,Bangladesh
202426,End-cap,Yes,clothing,No,1440,Zara,https://www.zara.com/us/en/cropped-washed-t-shirt-p03665403.html,SATIN CROPPED TEXTURED JACKET CHARCOAL,Roomy jacket made of lightweight fabric. Lapel collar and long sleeves with elastic cuffs. Contrasting patch appliqués with embroidery at front and back. Front pouch pocket. Elastic hem. Front zip closure.,19.95,USD,jackets,WOMAN,Autumn,Satin,Bangladesh
217149,Aisle,Yes,clothing,Yes,1438,Zara,https://www.zara.com/us/en/wool-blend-jacket-p09621448.html,PLEATED FAUX SUEDE JACKET ECRU,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Side hidden in-seam pockets. Front button closure.,25.95,USD,jackets,MAN,Spring,Linen Blend,Spain
202428,Aisle,Yes,clothing,No,1134,Zara,https://www.zara.com/us/en/puffer-jacket-with-pouch-pocket-p00155401.html,SLIM SUEDE HIGH-TOPS BLACK,Lapel collar jacket with long sleeves with buttoned cuffs. Chest patch pockets and welt pockets at hip. Front button closure.,57.99,USD,jackets,MAN,Autumn,Cotton,Turkey
202429,Aisle,No,clothing,Yes,917,Zara,https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html,CROPPED DENIM BOMBER JACKET BEIGE,Cropped jacket made with wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front hidden button closure.,77.99,USD,jackets,WOMAN,Winter,Wool,Turkey
217147,Aisle,No,clothing,No,840,Zara,https://www.zara.com/us/en/straight-suit-jacket-p04143291.html,BELTED COLORBLOCK KNIT CROP SWEATER SAND,Jacket made of wool blend fabric. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Back vents. Front double breasted button closure.,51.95,USD,jackets,MAN,Winter,Wool,China
202431,Aisle,No,clothing,Yes,811,Zara,https://www.zara.com/us/en/mixed-collar-waxed-jacket-p06861405.html,QUILTED MULTI-PIECED RETRO SNEAKERS NAVY,Round neck long sleeve sweater. Metallic fabric detail and frayed trim.,15.95,USD,jackets,MAN,Autumn,Wool Blend,Cambodia
217146,Front of Store,No,clothing,Yes,941,Zara,https://www.zara.com/us/en/raised-text-t-shirt-limited-edition-p00977490.html,BELTED KNIT SWEATER WITH BUTTONS BROWN,Sweater with high collar and long sleeves. Front pocket. Side vents at hem. Rib trim.,35.99,USD,jackets,WOMAN,Autumn,Wool,Turkey
217144,Front of Store,No,clothing,Yes,596,Zara,https://www.zara.com/us/en/tassel-leather-loafers-p12609320.html,RIBBED BOMBER JACKET BROWN,Denim jacket with lapel collar and long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. All over washed effect and rips. Front button closure.,99,USD,jackets,MAN,Spring,Denim,China
217143,Aisle,No,clothing,Yes,883,Zara,https://www.zara.com/us/en/double-faced-jacket-p08281477.html,QUILTED OVERSHIRT WITH CONTRASTING TOPSTITCHING,Boxy fit jacket. High collar with adjustable hood and long sleeves with buttoned cuffs. Patch pockets with flaps at chest. Front straps with multi-functional ring. Washed effect. Front hidden zip and snap button closure.,19.99,USD,jackets,WOMAN,Autumn,Viscose,Bangladesh
217142,Aisle,No,clothing,Yes,704,Zara,https://www.zara.com/us/en/suede-jacket-p02521102.html,BELTED TEXTURED SWEATER BURGUNDY,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect. Front button closure.,119,USD,jackets,WOMAN,Autumn,Wool Blend,Turkey
202436,Front of Store,No,clothing,Yes,785,Zara,https://www.zara.com/us/en/mock-neck-wool-and-silk-blend-knit-top-p09598125.html,UTILITY MULTIPIECE SNEAKERS GREY,Jacket made of faux shearling fabric. Rib elastic collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.,19.95,USD,jackets,MAN,Spring,Polyester,Portugal
202437,Aisle,No,clothing,Yes,754,Zara,https://www.zara.com/us/en/double-strap-suede-sandals-p12716320.html,RIBBED KNIT T-SHIRT CHARCOAL,Straight fit jacket made of wool blend fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Central vent at back hem. Front button closure.,69.95,USD,jackets,MAN,Spring,Linen,India
217141,Aisle,No,clothing,No,743,Zara,https://www.zara.com/us/en/hooded-denim-jacket-p01538428.html,FAUX SUEDE OVERSHIRT WHITE #3,Lapel collar jacket with long sleeves. Front pouch pockets. Front zip closure.,19.99,USD,jackets,MAN,Spring,Linen,Vietnam
202439,Front of Store,Yes,clothing,Yes,1105,Zara,https://www.zara.com/us/en/contrast-sole-leather-sneakers-p12510320.html,REGULAR QUILTED STRUCTURED OVERSHIRT KHAKI,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,105.99,USD,jackets,WOMAN,Autumn,Polyester,Bangladesh
202440,Aisle,No,clothing,No,816,Zara,https://www.zara.com/us/en/chunky-sole-multipiece-sneakers-p12266220.html,KNIT STRUCTURED TEXT T-SHIRT BURGUNDY,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,35.99,USD,jackets,WOMAN,Spring,Linen,India
202441,Aisle,No,clothing,Yes,707,Zara,https://www.zara.com/us/en/zippered-wool-blend-overshirt-p05854401.html,STRETCH 100% LINEN OVERSHIRT WHITE,Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Front zip closure.,119.99,USD,jackets,WOMAN,Spring,Linen Blend,Turkey
202442,Aisle,Yes,clothing,No,1218,Zara,https://www.zara.com/us/en/suede-fisherman-sandals-p12436320.html,EMBROIDERED FOREST JACKET,Parka made of technical fabric with padded interior. High collar with removable hood. Long sleeves with interior elastic cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Adjustable interior waistband with drawstring. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,28.95,USD,jackets,MAN,Autumn,Wool,Bangladesh
202443,End-cap,Yes,clothing,Yes,1480,Zara,https://www.zara.com/us/en/basic-slim-fit-t-shirt-p05584361.html,CROPPED WASHED T-SHIRT BROWN,Straight fit blazer. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Central back vent at hem. Front button closure.,28.95,USD,jackets,WOMAN,Summer,Linen,Bangladesh
217139,Aisle,No,clothing,No,1004,Zara,https://www.zara.com/us/en/contrast-jacquard-jacket-p04087423.html,PLEATED V-NECK KNIT SWEATER IVORY,Regular fit overshirt made of cotton. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,31.95,USD,jackets,WOMAN,Winter,Wool,China
202445,Aisle,No,clothing,Yes,975,Zara,https://www.zara.com/us/en/suede-laceless-sneakers-p12221320.html,KNIT FAUX SUEDE PATCH JACKET BLACK,Relaxed fit overshirt. Lapel collar and long sleeves. Chest patch pocket. Front snap button closure.,25.95,USD,jackets,WOMAN,Autumn,Wool,China
202446,Front of Store,Yes,clothing,No,1380,Zara,https://www.zara.com/us/en/lightweight-bomber-jacket-p08281315.html,HIGH-WAIST CONTRAST SOLE LEATHER SNEAKERS WHITE,Sweater made with 31% wool. Round neck and long sleeves. Rib trim.,24.99,USD,jackets,WOMAN,Autumn,Wool,Turkey
217138,Front of Store,Yes,clothing,No,1279,Zara,https://www.zara.com/us/en/wool-blend-jacket-p05854654.html,PADDED BOMBER JACKET GREY,V-neck sweater with long sleeves. Rib trim.,54.95,USD,jackets,WOMAN,Autumn,Wool,China
217137,Front of Store,Yes,clothing,No,1371,Zara,https://www.zara.com/us/en/oversized-cropped-jacket-limited-edition-p04304672.html,PUFFER JACKET WITH POUCH POCKET TAUPE,Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.,71.99,USD,jackets,WOMAN,Winter,Wool Blend,Turkey
202449,End-cap,Yes,clothing,Yes,1507,Zara,https://www.zara.com/us/en/faux-leather-oversized-jacket-limited-edition-p07380310.html,PRINTED DENIM OVERSHIRT WHITE,Ribbed sweater with round neck and long sleeves. Ripped hem.,47.99,USD,jackets,WOMAN,Winter,Wool Blend,Bangladesh
202450,End-cap,No,clothing,No,926,Zara,https://www.zara.com/us/en/multipiece-sneakers-p12318220.html,RIBBED KNIT T-SHIRT KHAKI,Woven V-neckline long sleeve sweater. Asymmetric hem.,24.99,USD,jackets,WOMAN,Summer,Cotton,India
202451,Front of Store,No,clothing,No,815,Zara,https://www.zara.com/us/en/padded-bomber-jacket-p03918620.html,EMBROIDERED PATCH JACKET IVORY,Flared jeans. Patch pockets with flaps at hip. Patch pocket appliqués at legs. Washed effect. Adjustable hem with zippers. Front zipper and crossover button closure.,15.99,USD,jackets,WOMAN,Autumn,Cotton,Morocco
217134,Front of Store,No,clothing,Yes,985,Zara,https://www.zara.com/us/en/jacquard-denim-jacket-p07627402.html,OVERSIZED PLAID TIE DYE OVERSHIRT SKY BLUE,Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.,19.99,USD,jackets,WOMAN,Autumn,Polyester,Morocco
202453,Front of Store,No,clothing,No,1135,Zara,https://www.zara.com/us/en/faux-suede-bomber-jacket-p08574500.html,RELAXED FAUX SUEDE PATCH JACKET STONE,Wool and silk blend sweater. Asymmetric neckline and long sleeves.,38.99,USD,jackets,WOMAN,Winter,Wool,Brazil
217133,Aisle,Yes,clothing,Yes,1529,Zara,https://www.zara.com/us/en/pocket-overshirt-p05070314.html,LINEN VISCOSE BLEND KNIT T-SHIRT CHARCOAL,Boxy fit overshirt. Lapel collar and short sleeves. Front snap button closure.,13.99,USD,jackets,WOMAN,Spring,Linen,China
202455,Front of Store,No,clothing,No,956,Zara,https://www.zara.com/us/en/chunky-sole-high-top-sneakers-p12104320.html,EMBROIDERED BASIC PUFFER JACKET BURGUNDY,Round neck long sleeve sweater. Tonal pearl appliqués and open back with tie.,31.99,USD,jackets,WOMAN,Winter,Wool,Turkey
217132,Aisle,Yes,clothing,Yes,1387,Zara,https://www.zara.com/us/en/mock-neck-wool-and-silk-blend-knit-top-p09598125.html,RELAXED PRINTED CROPPED FIT SHIRT LIMITED EDITION WHITE,Sneakers. Upper in a combination of pieces and textures. Shoelaces with six pairs of eyelets at different heights. Chunky irregular design soles. Retro-inspired design.,53,USD,jackets,WOMAN,Autumn,Cotton,Morocco
202457,Front of Store,No,clothing,Yes,636,Zara,https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html,STRUCTURED OVERSIZE FIT T-SHIRT OLIVE,Lace-up boots. Upper in a combination of pieces and finishes. Laces with metal appliqués and seven pairs of eyelets. Welt detail around upper. Rounded shape. Chunky lug soles.,130.95,USD,jackets,MAN,Summer,Linen Blend,Cambodia
202458,Front of Store,Yes,clothing,Yes,1378,Zara,https://www.zara.com/us/en/baggy-fit-jeans-p06688486.html,TEXTURED FAUX LEATHER BOXY FIT JACKET OLIVE,Lapel collar jacket with long sleeves with buttoned cuffs. Patch pockets with flaps at chest and side pockets at hip. Front hidden button closure.,18.99,USD,jackets,WOMAN,Autumn,Polyester,India
217131,Aisle,No,clothing,Yes,803,Zara,https://www.zara.com/us/en/technical-padded-jacket-p06518501.html,REGULAR TEXTURED DENIM JACKET LIMITED EDITION GREY,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.,69.95,USD,jackets,WOMAN,Spring,Linen,Turkey
202460,Aisle,No,clothing,Yes,902,Zara,https://www.zara.com/us/en/retro-high-top-sneakers-p12180220.html,LINEN BASIC KNIT SWEATER TAUPE,Wide fit jeans. Adjustable interior elastic waistband with front pleats. Front pockets and back patch pockets. Washed effect. Front zip and button closure.,33.99,USD,jackets,WOMAN,Summer,Cotton,China
202461,Aisle,No,clothing,Yes,781,Zara,https://www.zara.com/us/en/faux-shearling-plaid-jacket-p00993305.html,REGULAR ADHERENT STRIPES SNEAKERS OLIVE,Sneakers. Monochromatic. Upper in a combination of pieces. Closure with three adhesive straps. Slightly chunky sole.,98.99,USD,jackets,WOMAN,Summer,Polyester,Pakistan
217130,Aisle,Yes,clothing,Yes,1410,Zara,https://www.zara.com/us/en/stretch-suit-jacket-p01564300.html,CROPPED HOODED KNIT CARDIGAN CHARCOAL,Straight fit jacket made of wool blend fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Central vent at back hem. Front button closure.,25.99,USD,jackets,WOMAN,Autumn,Polyester,Portugal
217129,Aisle,Yes,clothing,Yes,1455,Zara,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html,CONTRAST INTERIOR SWEATER IVORY,Puffer jacket made of tear-resistant ripstop fabric. High collar and adjustable long sleeves with adhesive straps. Welt pockets at hip. Adjustable hem with side elastics. Front zip closure.,24.95,USD,jackets,WOMAN,Autumn,Wool Blend,Portugal
217127,End-cap,No,clothing,Yes,983,Zara,https://www.zara.com/us/en/pocket-jacket-p04297266.html,UTILITY VISCOSE BLEND KNIT T-SHIRT WHITE,Sneakers. Made of leather. Combination of finishes and materials at upper. Lacing with seven pairs of eyelets. Chunky sole in a combination of colors. Retro-inspired design.,19.99,USD,jackets,WOMAN,Spring,Linen,Spain
217125,Aisle,No,clothing,Yes,803,Zara,https://www.zara.com/us/en/suede-sneakers-p12502320.html,FINE KNIT SWEATER NAVY,Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.,79.95,USD,jackets,WOMAN,Autumn,Wool Blend,China
202466,End-cap,Yes,clothing,Yes,1753,Zara,https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html,BAGGY FIT JEANS LIMITED EDITION CHARCOAL,Jacket made of technical fabric with padded interior. Tonal elastic rib high collar. Long sleeves. Welt pockets at hip and interior pocket. Interior elastic finish. Front zip closure.,14,USD,jackets,WOMAN,Winter,Denim,Turkey
